Date,SPY,QQQ,IWM,XLK,XLF,XLE,XLV,XLY
2020-02-28,273.84613037109375,199.29344177246094,136.89114379882812,84.30552673339844,24.014698028564453,36.0275764465332,85.19459533691406,110.67447662353516
2020-03-02,285.70538330078125,209.5776824951172,141.28794860839844,89.18051147460938,25.242982864379883,37.483951568603516,89.18706512451172,114.47730255126953
2020-03-03,277.52496337890625,202.85708618164062,138.4066925048828,85.79378509521484,24.294675827026367,36.337947845458984,86.9700698852539,111.7063980102539
2020-03-04,289.1902160644531,211.32077026367188,142.34510803222656,89.47624206542969,25.09847640991211,37.197452545166016,91.9836654663086,115.56655883789062
2020-03-05,279.5769958496094,204.90036010742188,137.8172607421875,86.65238189697266,23.88825798034668,35.836570739746094,89.84943389892578,111.25730895996094
2020-03-06,274.9552917480469,201.44322204589844,135.08566284179688,84.82069396972656,23.0754337310791,33.82309341430664,89.37105560302734,109.54696655273438
2020-03-09,253.4827880859375,187.45008850097656,121.9512710571289,78.38113403320312,20.600799560546875,27.01072883605957,84.7254409790039,102.6483383178711
2020-03-10,266.5992431640625,197.65687561035156,125.75872802734375,83.6091079711914,21.811016082763672,28.292028427124023,87.63239288330078,108.32395935058594
2020-03-11,253.6029510498047,189.04794311523438,117.76023864746094,79.65950775146484,20.627893447875977,26.795848846435547,84.28386688232422,102.39991760253906
2020-03-12,229.33892822265625,171.71385192871094,104.74751281738281,71.88436889648438,18.39712142944336,23.45333480834961,77.9915542602539,92.05193328857422
2020-03-13,248.94424438476562,186.25897216796875,111.76372528076172,80.3177719116211,20.81755256652832,25.618011474609375,83.4007339477539,97.74667358398438
2020-03-16,221.70387268066406,163.9474334716797,96.93610382080078,69.22268676757812,17.963607788085938,22.132246017456055,75.17657470703125,85.36349487304688
2020-03-17,233.67413330078125,176.38148498535156,101.37973022460938,73.93547058105469,18.939006805419922,22.28345489501953,79.89581298828125,88.65039825439453
2020-03-18,221.84251403808594,171.0166473388672,93.52156829833984,71.14977264404297,17.331405639648438,19.084184646606445,77.24640655517578,83.55763244628906
2020-03-19,222.3139190673828,172.04307556152344,97.16998291015625,71.40736389160156,17.710729598999023,20.381404876708984,75.66413116455078,86.47187805175781
2020-03-20,212.7334747314453,165.30316162109375,94.85931396484375,68.13511657714844,17.078523635864258,20.580358505249023,72.75715637207031,83.90161895751953
2020-03-23,207.2942657470703,165.4225311279297,93.45606994628906,67.51272583007812,16.0848331451416,19.177637100219727,68.97824096679688,84.03988647460938
2020-03-24,226.0758056640625,178.23243713378906,102.00650024414062,74.42705535888672,18.07950210571289,22.253215789794922,74.29350280761719,91.92250061035156
2020-03-25,229.46017456054688,176.91262817382812,103.27429962158203,74.33113098144531,18.57133674621582,23.30282211303711,75.28260803222656,93.5355224609375
2020-03-26,242.85833740234375,186.22891235351562,109.69781494140625,78.93425750732422,19.73716926574707,24.726701736450195,80.28357696533203,97.40483856201172
2020-03-27,235.62466430664062,179.823974609375,105.70661163330078,75.36685180664062,19.136037826538086,23.050594329833984,78.56419372558594,94.14039611816406
2020-03-30,243.27671813964844,186.36477661132812,108.03561401367188,78.54109954833984,19.50035858154297,23.286548614501953,82.24327850341797,96.10865783691406
2020-03-31,239.65057373046875,184.7732696533203,107.49091339111328,77.0738296508789,18.96298599243164,23.644550323486328,81.88278198242188,94.16920471191406
2020-04-01,228.8651580810547,176.92230224609375,100.16584777832031,73.4009017944336,17.806257247924805,22.472900390625,78.76756286621094,89.96385955810547
2020-04-02,234.14630126953125,180.51296997070312,101.11434173583984,75.11750030517578,18.252553939819336,24.53142547607422,80.94914245605469,90.2999038696289
2020-04-03,230.7619171142578,177.9510040283203,98.25005340576172,73.95713806152344,17.88823699951172,24.271060943603516,80.21886444091797,88.72527313232422
2020-04-06,246.2612762451172,190.67355346679688,105.77234649658203,80.26725006103516,19.172468185424805,25.55661964416504,84.42485046386719,96.10865783691406
2020-04-07,246.5123748779297,190.59591674804688,106.04467010498047,79.54801177978516,19.363737106323242,26.101760864257812,83.73157501220703,97.53923797607422
2020-04-08,254.78738403320312,194.64266967773438,110.88113403320312,81.68658447265625,20.21078872680664,27.84296417236328,87.17955017089844,100.61164855957031
2020-04-09,258.6646423339844,194.92410278320312,116.1871109008789,81.70574951171875,21.29464340209961,27.590734481811523,87.66023254394531,102.4262924194336
2020-04-13,256.302978515625,197.0299835205078,113.04107666015625,81.887939453125,20.520465850830078,27.501230239868164,86.89297485351562,102.3974838256836
2020-04-14,263.8620910644531,205.59901428222656,115.3324966430664,85.32115173339844,20.611541748046875,27.371047973632812,89.77709197998047,106.4012222290039
2020-04-15,258.25543212890625,203.24087524414062,110.62757110595703,83.46070098876953,19.71895408630371,26.085493087768555,89.31490325927734,104.06810760498047
2020-04-16,259.50140380859375,206.94798278808594,109.79175567626953,84.47721099853516,19.372844696044922,24.970794677734375,91.26536560058594,105.31626892089844
2020-04-17,266.51190185546875,208.9276885986328,114.62818908691406,85.5992431640625,20.392946243286133,27.623281478881836,93.16038513183594,108.42709350585938
2020-04-20,261.8164978027344,206.45303344726562,113.27587127685547,84.22789764404297,20.037738800048828,26.76081657409668,92.42086791992188,106.53564453125
2020-04-21,253.86692810058594,198.8350372314453,110.57120513916016,80.69882202148438,19.39105987548828,26.28890037536621,89.61070251464844,103.77046203613281
2020-04-22,259.50140380859375,204.73533630371094,111.91413116455078,83.80594635009766,19.600549697875977,27.224594116210938,90.97879791259766,106.007568359375
2020-04-23,259.4827575683594,204.29864501953125,113.01290893554688,83.23054504394531,19.518571853637695,28.10332489013672,91.47797393798828,105.97876739501953
2020-04-24,263.09954833984375,207.5205535888672,114.95686340332031,84.99506378173828,19.800922393798828,28.168418884277344,92.70740509033203,107.77420806884766
2020-04-27,266.89312744140625,209.18971252441406,119.51155853271484,85.72390747070312,20.47492218017578,28.778663635253906,93.89989471435547,109.79045867919922
2020-04-28,265.6658630371094,205.2496795654297,121.2489242553711,84.58271789550781,20.693510055541992,29.437711715698242,92.0048828125,110.22252655029297
2020-04-29,272.62054443359375,212.52804565429688,127.21229553222656,88.05426025390625,21.29464340209961,31.618288040161133,92.614990234375,112.65164947509766
2020-04-30,270.0823059082031,212.4407196044922,122.37584686279297,87.66106414794922,20.757274627685547,30.918548583984375,92.18977355957031,111.95073699951172
2020-05-01,262.9322509765625,206.45303344726562,117.52063751220703,85.25401306152344,20.092382431030273,29.169206619262695,90.43338775634766,107.76460266113281
2020-05-04,263.657470703125,208.85977172851562,118.02776336669922,86.38560485839844,19.91021728515625,30.178125381469727,90.38716888427734,108.35028839111328
2020-05-05,266.0934753417969,211.22763061523438,118.93871307373047,87.57475280761719,19.846471786499023,30.202543258666992,92.34690856933594,108.7439193725586
2020-05-06,264.28973388671875,212.52804565429688,118.0653305053711,88.2556381225586,19.41838264465332,29.413301467895508,91.43177032470703,108.72473907470703
2020-05-07,267.4788513183594,215.2647247314453,119.68061828613281,89.57904052734375,19.873783111572266,30.178125381469727,91.42250061035156,110.43376922607422
2020-05-08,271.9046630859375,218.21484375,124.30105590820312,90.89285278320312,20.301868438720703,31.55318260192871,91.89395141601562,112.58445739746094
2020-05-11,271.96038818359375,220.1654815673828,123.68122100830078,91.49702453613281,19.91021728515625,30.999916076660156,93.47466278076172,112.33480834960938
2020-05-12,266.5398254394531,215.5558624267578,119.2392349243164,89.60780334472656,19.39105987548828,30.45476531982422,92.05110931396484,109.87688446044922
2020-05-13,261.8257751464844,212.8580322265625,115.24800872802734,88.06385040283203,18.817256927490234,29.071569442749023,91.05274200439453,107.98542785644531
2020-05-14,264.95916748046875,215.27439880371094,115.62362670898438,89.18585205078125,19.29998207092285,29.39702796936035,92.05110931396484,109.59844207763672
2020-05-15,266.17718505859375,216.67185974121094,117.46431732177734,89.6365737915039,19.172468185424805,29.283117294311523,92.82758331298828,110.87541198730469
2020-05-18,274.284912109375,220.7089385986328,124.6015625,91.8326644897461,20.156137466430664,31.67523765563965,93.59484100341797,115.0711669921875
2020-05-19,271.4676513671875,220.15577697753906,122.14108276367188,91.49702453613281,19.664304733276367,30.788366317749023,92.46707916259766,114.65830993652344
2020-05-20,276.0792541503906,224.55189514160156,125.84117126464844,93.50129699707031,20.10148811340332,32.01696014404297,92.57801055908203,116.15611267089844
2020-05-21,274.17333984375,222.10635375976562,126.06658935546875,92.19707489013672,20.037738800048828,31.504369735717773,91.89395141601562,116.56897735595703
2020-05-22,274.69403076171875,222.87301635742188,126.67700958251953,92.53272247314453,19.964868545532227,31.309097290039062,92.08806610107422,116.39615631103516
2020-05-26,278.0783386230469,222.27133178710938,130.33018493652344,92.43682861328125,21.00318717956543,32.17969512939453,91.92166900634766,118.23958587646484
2020-05-27,282.21588134765625,223.4844207763672,134.37774658203125,92.96427917480469,21.91399574279785,32.59465408325195,92.8738021850586,120.26544952392578
2020-05-28,281.69525146484375,223.19332885742188,131.1941375732422,92.78204345703125,21.567886352539062,31.683374404907227,94.0847396850586,118.80604553222656
2020-05-29,282.950439453125,226.46368408203125,130.44285583496094,93.95201873779297,21.32196807861328,31.536914825439453,95.22175598144531,119.23811340332031
2020-06-01,284.09405517578125,227.14297485351562,131.69186401367188,93.92325592041016,21.567886352539062,32.090206146240234,94.27890014648438,120.37107849121094
2020-06-02,286.44635009765625,228.66661071777344,132.78123474121094,94.80551147460938,21.740942001342773,32.985206604003906,94.82427215576172,121.3984146118164
2020-06-03,290.258544921875,229.69528198242188,135.98361206054688,95.54393005371094,22.551563262939453,33.95344924926758,94.63939666748047,123.69309997558594
2020-06-04,289.49609375,228.08433532714844,135.78639221191406,94.75756072998047,23.043394088745117,33.961585998535156,93.8906478881836,123.06902313232422
2020-06-05,296.91571044921875,232.60659790039062,141.0360870361328,97.25093841552734,23.899551391601562,36.48388671875,95.40663146972656,126.01660919189453
2020-06-08,300.5046081542969,234.4116668701172,143.76885986328125,97.74003601074219,24.354955673217773,38.12746047973633,96.06297302246094,127.93685150146484
2020-06-09,298.2638244628906,236.1099395751953,141.1111602783203,98.2003402709961,23.83579444885254,36.6954345703125,95.06462097167969,126.9383544921875
2020-06-10,296.5995178222656,238.94363403320312,137.2796173095703,99.84021759033203,22.943206787109375,34.889137268066406,94.91670227050781,125.74774932861328
2020-06-11,279.5008850097656,227.1041717529297,126.80847930908203,94.11505889892578,21.06694221496582,31.602012634277344,89.638427734375,119.16130065917969
2020-06-12,282.84814453125,228.9092254638672,129.8511962890625,95.33296203613281,21.70450782775879,32.39937973022461,90.22079467773438,120.34224700927734
2020-06-15,285.4886474609375,231.69436645507812,132.8533477783203,96.25360107421875,22.005075454711914,32.49702453613281,90.42416381835938,121.48478698730469
2020-06-16,290.983642578125,235.67323303222656,136.0477294921875,98.30583953857422,22.351181030273438,33.43271255493164,92.65196228027344,124.03875732421875
2020-06-17,289.7749938964844,236.42044067382812,133.58831787109375,98.28663635253906,22.01418113708496,32.293617248535156,92.55952453613281,123.71229553222656
2020-06-18,289.8865661621094,237.06094360351562,133.54122924804688,98.72776794433594,21.98685646057129,32.692298889160156,92.24520874023438,123.26105499267578
2020-06-19,288.2298889160156,237.02215576171875,132.8533477783203,98.04690551757812,21.84113311767578,32.19597244262695,93.13264465332031,122.3009262084961
2020-06-22,290.0789794921875,239.86465454101562,134.18194580078125,99.89420318603516,21.732967376708984,32.34512710571289,92.77523040771484,123.55776977539062
2020-06-23,291.4143371582031,241.90615844726562,134.7473602294922,100.61541748046875,21.833797454833984,32.378089904785156,93.1744155883789,124.5297622680664
2020-06-24,283.980712890625,236.9191436767578,130.37513732910156,98.34596252441406,21.06383514404297,30.581602096557617,90.74224090576172,121.7870101928711
2020-06-25,287.02520751953125,239.17445373535156,132.34451293945312,99.605712890625,21.622976303100586,31.166702270507812,91.63341522216797,121.95063018798828
2020-06-26,280.2079162597656,233.5263671875,128.7826385498047,97.64399719238281,20.697193145751953,30.08714485168457,90.51943969726562,119.09241485595703
2020-06-29,284.3262939453125,236.07333374023438,132.99465942382812,98.71139526367188,20.92634391784668,30.49094581604004,91.33636474609375,121.35394287109375
2020-06-30,287.9684143066406,240.7007293701172,134.9169464111328,100.48079681396484,21.210493087768555,31.191415786743164,92.89591979980469,122.90335845947266
2020-07-01,289.98553466796875,243.51014709472656,133.6354522705078,100.6442642211914,21.027170181274414,30.433263778686523,93.6107177734375,124.14481353759766
2020-07-02,291.5824890136719,245.16278076171875,134.18194580078125,101.2308578491211,21.054672241210938,30.77114486694336,94.31623840332031,124.6356201171875
2020-07-06,296.083740234375,251.1900177001953,135.1525421142578,103.00025177001953,21.457979202270508,30.861780166625977,95.27239990234375,127.59010314941406
2020-07-07,293.0300598144531,249.4595947265625,132.75906372070312,101.92324829101562,21.018007278442383,29.881122589111328,94.4461898803711,125.58832550048828
2020-07-08,295.271240234375,252.74549865722656,133.7484893798828,103.58685302734375,21.23798942565918,29.856403350830078,94.45548248291016,126.92601013183594
2020-07-09,293.59033203125,254.87440490722656,131.0441436767578,103.9618911743164,20.788854598999023,28.38130760192871,93.71282196044922,126.78165435791016
2020-07-10,296.58795166015625,256.6145935058594,133.15487670898438,103.93302917480469,21.503812789916992,29.287797927856445,93.49003601074219,128.2926025390625
2020-07-13,294.0198669433594,251.3358612060547,131.4681854248047,101.77896881103516,21.595481872558594,29.1312198638916,94.0191650390625,126.66619873046875
2020-07-14,297.8300476074219,253.1148681640625,133.64486694335938,102.9521713256836,21.705467224121094,30.153078079223633,95.88507843017578,127.9268798828125
2020-07-15,300.5663146972656,253.63009643554688,138.5447998046875,103.50991821289062,22.13627815246582,30.804101943969727,97.12901306152344,129.75537109375
2020-07-16,299.5763854980469,251.8997039794922,137.7249755859375,102.2309341430664,22.13627815246582,30.66399574279785,96.97122192382812,129.4088897705078
2020-07-17,300.4449462890625,252.19140625,138.130126953125,102.73100280761719,21.952957153320312,30.235492706298828,98.29867553710938,128.80262756347656
2020-07-20,302.8729553222656,259.3463134765625,137.5365447998047,105.35625457763672,21.852130889892578,29.73279571533203,98.28012084960938,130.8621063232422
2020-07-21,303.5173645019531,256.6437072753906,139.487060546875,104.29845428466797,22.282936096191406,31.5292911529541,98.21514892578125,131.06419372558594
2020-07-22,305.2449951171875,257.5478515625,139.5624237060547,105.13508605957031,22.282936096191406,31.14197540283203,99.09700775146484,132.19017028808594
2020-07-23,301.60284423828125,250.82064819335938,139.70379638671875,102.404052734375,22.30126953125,31.08428192138672,98.65142822265625,130.2076873779297
2020-07-24,299.6604309082031,248.4389190673828,137.6495819091797,101.1635513305664,22.246267318725586,30.91123390197754,97.56531524658203,130.43865966796875
2020-07-27,301.845703125,252.87184143066406,139.08187866210938,102.75984191894531,22.062950134277344,30.944194793701172,98.29867553710938,131.24703979492188
2020-07-28,299.9312744140625,249.65406799316406,137.69671630859375,101.55781555175781,22.007949829101562,30.416784286499023,98.1872787475586,129.9478759765625
2020-07-29,303.6200866699219,252.5315704345703,140.73086547851562,103.02910614013672,22.420429229736328,31.051321029663086,99.21769714355469,131.26626586914062
2020-07-30,302.5367431640625,253.8536834716797,140.1749267578125,103.60608673095703,22.017118453979492,29.831689834594727,98.53076171875,131.16038513183594
2020-07-31,304.92755126953125,258.3839111328125,138.85572814941406,106.19287872314453,22.026287078857422,29.691593170166016,97.96448516845703,131.84368896484375
2020-08-03,307.04736328125,261.8738098144531,141.11721801757812,108.80851745605469,22.090452194213867,29.798725128173828,98.97633361816406,131.56460571289062
2020-08-04,308.2334289550781,262.8459167480469,142.08775329589844,109.08738708496094,21.998783111572266,30.523914337158203,98.5400390625,132.6232147216797
2020-08-05,310.1478576660156,263.49725341796875,144.91465759277344,109.49125671386719,22.30126953125,30.84530258178711,98.99491882324219,134.239990234375
2020-08-06,312.22100830078125,266.9872741699219,144.85809326171875,111.02989196777344,22.29210090637207,30.598085403442383,98.46578979492188,134.8944091796875
2020-08-07,312.4451904296875,263.9055480957031,147.1573028564453,109.37586975097656,22.768747329711914,30.639284133911133,98.78138732910156,135.09649658203125
2020-08-10,313.3790283203125,262.7779846191406,148.68380737304688,109.0681381225586,22.933732986450195,31.58698272705078,98.44718170166016,136.71324157714844
2020-08-11,310.79217529296875,257.8006286621094,147.82632446289062,107.1064224243164,23.199552536010742,31.479839324951172,97.82523345947266,136.44381713867188
2020-08-12,315.1253662109375,264.28472900390625,148.42938232421875,109.53935241699219,23.135393142700195,31.792997360229492,99.46835327148438,138.2530059814453
2020-08-13,314.5556945800781,264.8874206542969,148.11842346191406,109.5874252319336,22.98873519897461,31.17494010925293,99.33838653564453,138.1953125
2020-08-14,314.5650939941406,264.57635498046875,148.0242156982422,109.51049041748047,23.080392837524414,31.471603393554688,99.14342498779297,138.18563842773438
2020-08-17,315.5643005371094,267.6482849121094,148.78741455078125,110.24134063720703,22.695417404174805,31.290307998657227,99.728271484375,139.96603393554688
2020-08-18,316.2460021972656,270.2244873046875,147.36459350585938,110.65483856201172,22.54875946044922,30.894752502441406,99.70042419433594,140.83213806152344
2020-08-19,314.9292907714844,268.40655517578125,147.37399291992188,110.52019500732422,22.539588928222656,30.540395736694336,99.37553405761719,140.1681365966797
2020-08-20,315.9098205566406,272.1298522949219,146.7709503173828,111.99150085449219,22.32876968383789,29.881122589111328,99.05989074707031,139.95645141601562
2020-08-21,317.0304870605469,274.0157165527344,145.6873321533203,113.41472625732422,22.282936096191406,29.691593170166016,99.16201782226562,140.6781768798828
2020-08-24,320.2430114746094,275.72674560546875,147.2138214111328,114.39559173583984,22.8145751953125,30.507436752319336,98.7071304321289,142.81463623046875
2020-08-25,321.3636474609375,277.8946228027344,147.37399291992188,114.9725570678711,22.878738403320312,30.07891273498535,99.37553405761719,143.28616333007812
2020-08-26,324.58544921875,283.8246154785156,146.45057678222656,117.309326171875,22.768747329711914,29.444368362426758,99.25483703613281,144.7008514404297
2020-08-27,325.2952575683594,282.93994140625,146.80862426757812,117.40548706054688,23.15372085571289,29.502058029174805,100.03462219238281,143.92137145996094
2020-08-28,327.39642333984375,284.3787536621094,148.05245971679688,118.4344253540039,23.245386123657227,30.029460906982422,100.25741577148438,144.86448669433594
2020-08-31,326.2104187011719,286.66326904296875,146.4600067138672,118.8094711303711,22.970401763916016,29.378442764282227,100.49877166748047,144.4410400390625
2020-09-01,329.2828369140625,291.5628356933594,148.13729858398438,121.07892608642578,23.034563064575195,29.1806640625,99.59832000732422,145.95196533203125
2020-09-02,334.0456237792969,294.3236389160156,149.31515502929688,122.15594482421875,23.36454200744629,29.040571212768555,101.59417724609375,147.97286987304688
2020-09-03,322.5496826171875,279.40142822265625,144.90521240234375,115.1937255859375,23.007062911987305,28.826309204101562,98.82780456542969,143.27655029296875
2020-09-04,319.9161682128906,275.6781921386719,143.98175048828125,113.58781433105469,23.181222915649414,28.73566246032715,98.12228393554688,141.62132263183594
2020-09-08,311.17510986328125,262.427978515625,141.2114715576172,108.45270538330078,22.58542823791504,27.689083099365234,96.50701904296875,139.76394653320312
2020-09-09,317.3199768066406,270.136962890625,143.35044860839844,111.99150085449219,22.8145751953125,27.878616333007812,98.21514892578125,142.4008331298828
2020-09-10,311.8101806640625,264.7513427734375,141.48468017578125,109.46243286132812,22.493755340576172,26.85675811767578,96.7112808227539,140.36056518554688
2020-09-11,311.96881103515625,262.9140319824219,140.54241943359375,108.62580871582031,22.649581909179688,26.8814754486084,97.09186553955078,140.57235717773438
2020-09-14,316.0779113769531,267.49273681640625,144.24557495117188,110.9048843383789,22.96123504638672,27.087501525878906,98.48434448242188,142.06399536132812
2020-09-15,317.6748352050781,271.28411865234375,144.51889038085938,112.00110626220703,22.649581909179688,26.889720916748047,98.61431121826172,143.22842407226562
2020-09-16,316.4140930175781,266.9580993652344,145.88519287109375,110.27017211914062,22.906240463256836,27.969263076782227,98.44718170166016,142.4296875
2020-09-17,313.6311950683594,262.78765869140625,144.82041931152344,109.35664367675781,22.66791534423828,28.010467529296875,98.12228393554688,140.42796325683594
2020-09-18,310.0204162597656,259.4336853027344,144.44349670410156,107.47184753417969,22.622087478637695,27.697324752807617,97.97377014160156,138.47438049316406
2020-09-21,306.570068359375,260.055908203125,139.38343811035156,108.365234375,22.055265426635742,26.779268264770508,96.16382598876953,136.4741973876953
2020-09-22,309.6922607421875,264.8874206542969,140.4575958251953,110.08074188232422,21.870935440063477,26.502849578857422,95.95877838134766,139.3577880859375
2020-09-23,302.5101623535156,256.7992858886719,136.2730712890625,106.64977264404297,21.382457733154297,25.305025100708008,94.97085571289062,137.07212829589844
2020-09-24,303.3165283203125,257.9949951171875,136.2730712890625,107.24728393554688,21.428537368774414,25.296653747558594,94.49553680419922,137.01426696777344
2020-09-25,308.2202453613281,263.9930419921875,138.48638916015625,109.81088256835938,21.64974021911621,25.27989387512207,96.01470184326172,138.79840087890625
2020-09-28,313.339599609375,269.47589111328125,141.9010009765625,111.9118881225586,22.165864944458008,25.874618530273438,96.88147735595703,141.70130920410156
2020-09-29,311.63311767578125,268.2608337402344,141.25782775878906,111.53602600097656,21.889366149902344,25.162633895874023,96.76030731201172,140.60186767578125
2020-09-30,313.995849609375,270.0980224609375,141.68345642089844,112.47085571289062,22.184295654296875,25.08724594116211,98.30743408203125,141.74951171875
2020-10-01,316.01177978515625,274.3852233886719,143.94412231445312,113.65630340576172,22.221168518066406,24.31661605834961,97.97191619873047,143.6011962890625
2020-10-02,313.0113830566406,266.6664733886719,144.577880859375,110.77465057373047,22.39628028869629,24.5511531829834,97.07718658447266,142.99363708496094
2020-10-05,318.5620422363281,272.3534240722656,148.5695037841797,113.20332336425781,22.764944076538086,25.288270950317383,99.0716781616211,144.88389587402344
2020-10-06,314.03338623046875,267.49273681640625,148.14389038085938,111.44925689697266,22.534528732299805,24.911338806152344,97.7575454711914,142.2028045654297
2020-10-07,319.4996643066406,272.1201477050781,151.37876892089844,113.49244689941406,22.91240692138672,25.263145446777344,99.60291290283203,145.452880859375
2020-10-08,322.3312683105469,273.5685729980469,153.1002655029297,114.08035278320312,23.225772857666016,26.209674835205078,100.0875473022461,146.4076385498047
2020-10-09,325.2097473144531,277.748779296875,153.89480590820312,115.82475280761719,23.25342559814453,25.790855407714844,100.9915771484375,147.93142700195312
2020-10-12,330.4415283203125,286.3230285644531,154.92578125,118.98590087890625,23.511486053466797,25.857864379882812,101.68128204345703,149.89881896972656
